T2ID,T2create_at,text
1319599708512400000,23/10/20 11:21,Bani kidan dogo ubangidan wada
1319599445814770000,23/10/20 11:19,Ai Saudi na harbeshi
1319599391649520000,23/10/20 11:19,Hakan zaifi saboda bamason salwantar rayuwar matasanmu yan najeriya kamata yayi kowa aje katin zabensa id
1319599208224180000,23/10/20 11:19,Sheik Ibrahim Saleh .
1319598871157350000,23/10/20 11:17,Ana kashe muku mutane a kasar nyamurai amma baku magana
1319598304603350000,23/10/20 11:15,"Damuwa arewa, Komai arewa! Ya kukeso muyi"
1319597968484350000,23/10/20 11:14,Allah ya karawa Malan lafiya
1319597967360340000,23/10/20 11:14,Wlh hakane amma fah sekun gyara salon mulkinku saboda babu adalci a ciki sam
1319596726177700000,23/10/20 11:09,Confirm hakane
1319596545126300000,23/10/20 11:08,Shegu! Me ku kayi wa Arewan da ma Najeriyan baki daya? Kuna so ku hada rikici kawai da wannan zargin!
1319596517028750000,23/10/20 11:08,"Duk Wanda gwamnati ta kama kuma ta sameahi da laifin kona dukiyar alumma da kashe jamian tsaro, toh ni in"
1319596250979770000,23/10/20 11:07,An baro bida baya
1319596168280670000,23/10/20 11:06,": Daga kasar Ingila, Garin Southampton gida mai lamba , bayan Asibitin LifeCare. Fatana shine Allah ya maimait"
1319595998449180000,23/10/20 11:06,Meyi sa zai zauna da marasa gaskia.. wadan da suka sace dukiyar kasa haka yasha gayama
1319595027031610000,23/10/20 11:02,"Su yan,arewa da akekashesu Subasu dagata kenan sai yan kudu?"
1319594990926970000,23/10/20 11:02,Allah yatsinewa uwar mai KARYA..
1319594938372360000,23/10/20 11:02,Haka shine daidai yanada kyau ahukunta makiyan kasa
1319594812849510000,23/10/20 11:01,Allah y kiya ye
1319594673305010000,23/10/20 11:01,"Sannunku masoya arewa,shekaru nawa Ana kashemu Kuna ins?."
1319594570901000000,23/10/20 11:00,: Sai yanzu? Mun gode was Allah mun hango makarkashiyar da wuri.
1319594559777680000,23/10/20 11:00,Ku ma suwaye basu kaunar talakawansu suke danne masu hakkinsu
1319594490378830000,23/10/20 11:00,Godiya da kulawa
1319594395839120000,23/10/20 10:59,"Maigirma shugaban kasa muhammadu buhari kadubasuma, mutanan arewa katalafamusu!!"
1319594195166940000,23/10/20 10:59,Yan kutumar uba ba
1319594062131970000,23/10/20 10:58,Ai kaji tsiyan Kirk
1319593940098700000,23/10/20 10:58,Lai finkune ai dabakwakishin mutananku
1319593913196350000,23/10/20 10:58,Sukuma gwamnonin arewan masoyan wayene? banda y'ay'ansu da yanmaularsu
1319593553421600000,23/10/20 10:56,Allah yakyauta
1319593196419170000,23/10/20 10:55,Awani state
1319592899089220000,23/10/20 10:53,"Su yan,arewa meye mafitarsu"
1319592875894730000,23/10/20 10:53,"Wannan gaskiya ne,duk me San cigaban wannan kasa ba zai saci,ko kona kayan mutaneba."
1319592721728850000,23/10/20 10:53,"Allah ya kawo mana mafita, ya fitar da Nigeria daga rikici"
1319592202381790000,23/10/20 10:51,: Sai yanzu? Mun gode was Allah mun hango makarkashiyar da wuri.
1319591910709860000,23/10/20 10:50,Akace bakwa ji marasa kunyan qarya
1319590851568410000,23/10/20 10:45,Allah yakara lafiya
1319590638170550000,23/10/20 10:44,yan kwangilar rusa kasa dai. Bama goyan bayan wannan iskanci banzan
1319589471680160000,23/10/20 10:40,duk xanga xangannan da akai ba social distance amma kacal
1319589239655440000,23/10/20 10:39,Mudai mungode allah da ya ankarar damu dawwuri.
1319588928165420000,23/10/20 10:38,"Allah Sarki Bafarawa, ashede har yanzu da sauran kishin Arewa azuciyarka."
1319588769058740000,23/10/20 10:37,In kunki ji aibakwaki ganiba!
1319588674854680000,23/10/20 10:37,Watanni kadan kuma yace sun lalata kasa birki yatsinke
1319588597973060000,23/10/20 10:36,Allah ya sa ka masa da Alheri yasa ya Gama lafiya forever and ever
1319588110615910000,23/10/20 10:34,Shugaban Najeriya Muhammadu Buhari na ganawa da tsofaffin shugabannin Najeriya a fadarsa ta Aso Rock Vill
1319587274179440000,23/10/20 10:31,"Mashallah, ayi hakuri da yafi"
1319587036471370000,23/10/20 10:30,Bayan asarar da suka jawo ma mutane dama basu da wata manufa
1319586632585120000,23/10/20 10:29,"Kaji maganar hankali, Allah ya taya ma garkuwan sokoto."
1319586623177190000,23/10/20 10:29,"Wallahi ni dai ban taba fadawa mawuyacin hali kamar na mulikin yanzu ba. Saboda haka, talauci a mulkin nan ba yafi"
1319586521603780000,23/10/20 10:28,Inaganindai yayi tuntuben bakine watakila yasoyace babu gwamnatin da kowa kukayakeyi irin wannan dankuwa 0
1319586494789640000,23/10/20 10:28,Dan Allah karsu hakura
1319586294931080000,23/10/20 10:27,Dama dika legos din suka kona
1319586182192390000,23/10/20 10:27,"Abun'nan akwai munapinci, Shine ba'a kirani ba."
1319585804658750000,23/10/20 10:25,....
1319585698358370000,23/10/20 10:25,kowada yanayin fahimtarsa anawa fahimtar saidaima nayabamasa. Sai baba
1319585518741560000,23/10/20 10:24,Ya kyauta
1319585315070370000,23/10/20 10:23,Daga kano nigeria Allah yasa muji al kairi amin
1319585009720870000,23/10/20 10:22,Da dai yafi...
1319584172147700000,23/10/20 10:19,Hakan yayi daidai
1319582972476040000,23/10/20 10:14,"Shi isa aka ce za ka haqa ramin mugunta to haqa shi dai dai sawunka,Allah tsare mu katsare mutuncin mu"
1319582828263280000,23/10/20 10:13,Allah ya yi musu jagora ya basu basira da ilimin samun masalha a chikin damuwan kasar mu NIgeria
1319582124488390000,23/10/20 10:11,Walahi corona tausayi gareta kawai ta kashe Barayin zanfara kuwa suka kashe tsinannu
1319581090273760000,23/10/20 10:07,A gaskiya maganar Buba galadima daidaine
1319580853773660000,23/10/20 10:06,Ya Allah duk wani me niyyan kawo mana tarzoma da tashin hankali a kasar mu ya Allah ka tona musu asiri. S
1319580779928840000,23/10/20 10:05,Allah yasa adauki mataki kan kyara kasa
1319580574764420000,23/10/20 10:05,Suma munafukaine....
1319580543344920000,23/10/20 10:04,kowa ya tuba Don wuya ba lada Shege Ka fasa
1319580486486920000,23/10/20 10:04,Da fatan za su gaya masa matsalan tsaro Arewa
1319580442866160000,23/10/20 10:04,Wuya maisa abi allah kowa yatuba don wuya balada
1319579944557730000,23/10/20 10:02,A hakan?
1319579732640410000,23/10/20 10:01,A cigaba shige ka fasa
1319579571566610000,23/10/20 10:01,"Allah kawo Mana saukin wannan Al,amari"
1319579361109040000,23/10/20 10:00,Ayidai mu gani in tusa zata Hura wuta
1319579066379480000,23/10/20 09:59,"Mun zuba musu ido, tunda sunce mu jahilai ne"
1319579014563060000,23/10/20 09:58,Wato gara da Allah yasa ni ba dan Jarida bane amma da nine ake hirar nan dani da bazata qare lafiya ba inajin.
1319578861902960000,23/10/20 09:58,Bayan sungama yin barna ko. Idan shuwagabannin yarobawa sunada hankali yakamata suka su sumayai musu da asaranda aka tabka.
1319578755128580000,23/10/20 09:57,Basuda Hankali Sun cuci kansu
1319578494603580000,23/10/20 09:56,Baku da aiki sai yada abubuwan da suka shafi kudancin najeriya kawai.
1319578065287130000,23/10/20 09:55,: Sai yanzu? Mun gode was Allah mun hango makarkashiyar da wuri.
1319577787200610000,23/10/20 09:53,Wallahi wannan mgn baba karya kakeyi kadai kara kadan yan Nigeria cikin halin kakani kayi kuma zalunci ba
1319577162714910000,23/10/20 09:51,ja zakallahu kairan
1319577080410100000,23/10/20 09:51,Ta baya tarago ayi dai mugani kujerar askin
1319577061573310000,23/10/20 09:51,To ina 'yan Right da 'yan shata sai su sa a biya dukiyoyin al'umma wadanda
1319576911409000000,23/10/20 09:50,Dama bahaushe yce bari ba shegiya vace
1320114430093480000,24/10/20 21:26,Hakan ba abin mamaki bane don duk mai tunani yasan hakan zai faru tun lokacin kafa dokar sai dai m
1320111778504890000,24/10/20 21:15,Gaskiya bahaka bane iya yanki da zanga zanga ne tafaru ne yasa dokar tabaci jama a murinka tunanin
1320103662333680000,24/10/20 20:43,Kaduna Baki daya ko Kuma yankin da abin yafaru menene gaskiyar wanna maganar muyankin kaduna North meya shafemu akan hakan
1320099450996520000,24/10/20 20:26,APPLICATION DA ZAKA DUBA TARIHIN DUK WANI DAN KWALLO KO SAKAMAKO KWALLO KO TARIHIN KULOB DIN DA
1320099425738460000,24/10/20 20:26,"Allah ya kyauta,zaman Lafiya dai,sunan wani shiri na freedom radio"
1320063353293800000,24/10/20 18:03,"Shegan bawa saboda sun, iya bada nasawa a aljuhuko"
1320006858724300000,24/10/20 14:18,Allah sswake
1319980008568440000,24/10/20 12:32,Duk wani mai mugun nufi Allah ya mayar masa da nufinshi akan sa
1319780531719020000,23/10/20 23:19,Shi kuma menene manufarsa?
1319670797770850000,23/10/20 16:03,Wallahi haka bayanin yake kuma Allah yafi karfin su
1319662422953780000,23/10/20 15:30,"Kanawan Dabo ko dame kazo anfika, hahahaha soshiyal midiya I swear this one sweet me pass"
1319661460432320000,23/10/20 15:26,God! Wai soshiyal
1319658592627290000,23/10/20 15:15,*kafar yaa zumunta
1319657894623810000,23/10/20 15:12,Dan girman Allah me yasa baxaku saka social media dinnan da turanci ba Wlh kunso Ku bani wahala
1319623464416930000,23/10/20 12:55,Allah shi jishsshe mu alkairi
1319622327051650000,23/10/20 12:50,Dan gaskiyakam rikici Ya Kazance anan kudu
1319621780408090000,23/10/20 12:48,Ya na da Kay Asamu mafita
1319621586463450000,23/10/20 12:47,Tog allah ya kawo mafita da zaman lafiya
1319611075084590000,23/10/20 12:06,Allah yasa wan nan ganawa ta zamo silar kawo karshen ta addanci a Nigeria baki daya.
1319562875325870000,23/10/20 08:54,Idan kayi wasa kuwa sede kaji sun mayar da kai Daura wlh
1319554066008210000,23/10/20 08:19,Shima Buharin da irin tasa boyayyar manufar
1319550199828800000,23/10/20 08:04,Gaskiya ne wannan
1319370720300900000,22/10/20 20:11,Yadda zaka dawo da nombobin daka goge ko aka kiraka bakayi saving ba tareda duk wani Kiran dakayi 0
1319351858381680000,22/10/20 18:56,Yaan wasan ma daga France suke?
1319303567942050000,22/10/20 15:44,"Koda na ji, naje Jigawa na kunna fanfo zan sha ruwa sai kawai naga Madara na zubowa"
1319206862642970000,22/10/20 09:20,Lallai yan jigawa kuna cikin jindadi
1319036171591340000,21/10/20 22:01,Sun bue pompon shayarwa kenan?
1319031764975760000,21/10/20 21:44,Kaji dattijo mai halin kwarai
1319025236717770000,21/10/20 21:18,Allah wadaran naka ya lalace
1318994242119790000,21/10/20 19:15,Yakamata sukawo karsen wanna Gabar haka indan alumma sukeyi
1318976849196740000,21/10/20 18:06,kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa
1318965967490310000,21/10/20 17:22,Yara zasu sha dadi kenan.
1318959400174980000,21/10/20 16:56,Madarar me fah?
1318954377697180000,21/10/20 16:36,Allah yakyauta
1318936107472570000,21/10/20 15:24,Alhamdu lil Lahi.
1318914181383550000,21/10/20 13:56,Dole kanwar naki
1318888638814580000,21/10/20 12:15,Shi da gandujen idan sun hadu ko a taro ne babu wanda yakewa wani magana.
1318886036404110000,21/10/20 12:05,Allah ya kara hada kan shuwagabanninmu domin hakan alkairi ne agaremu talakawa yabasu ikon tausasa mana
1318882384121600000,21/10/20 11:50,Shi ne matsalar mu
1318882231436390000,21/10/20 11:50,"To Kucemasa Mungode, Yaron Mu."
1318882140357080000,21/10/20 11:49,"Uwar bari yafara gani ai, da dane makarantar da kwankwaso yayi ma baxai bari abude ba kamar yadda"
1318882047675500000,21/10/20 11:49,Kai alaji bagaskiya bane allah kyauta
1318879300968450000,21/10/20 11:38,Da kyau.. wai Dansanda ya ga rawar soja
1318869055181380000,21/10/20 10:57,Siyasa
1318868183403690000,21/10/20 10:54,Haba?
1318675474961320000,20/10/20 22:08,"To ina jugunu Kuma , an kawo me jan kunne"
1318673650405540000,20/10/20 22:01,kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa
1318669024029520000,20/10/20 21:42,Gaskia de banji dadi ba. GA manyan coaches Yan asalin jihar Kano da suke kokari a club club na kas
1318648832176080000,20/10/20 20:22,"Kawai dai a gyara aikin dan sanda a najeriya, ko an canja suna ai ba'a canja halaiyarsu ba."
1318623557841190000,20/10/20 18:42,Wow wannan nasara ce ga mu yan kano pillars
1318618607593640000,20/10/20 18:22,Farar Fata Ko? Hhh kace akwai yuyuwar kawo mana Messi Ko Mbappe gaba kadan.
1318613623623790000,20/10/20 18:02,Shirme kawai
1318598797489070000,20/10/20 17:03,Motsi me kyau
1318598600352520000,20/10/20 17:02,Allah yakawo daidaito
1318580757846230000,20/10/20 15:52,Wannan ihune bayan hari kayiwa Talakawa abinda sukeso mana kagani
1318580269021080000,20/10/20 15:50,Allah yasa mudace
1318552203578280000,20/10/20 13:58,Kadan ya suka gani
1318473595954390000,20/10/20 08:46,Allah yasa mudace
1318404528576880000,20/10/20 04:11,Ai dama zidane dan wahala ne
1318325901420020000,19/10/20 22:59,kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa
1318310206233860000,19/10/20 21:57,Allah yatashi riko
1318301037065830000,19/10/20 21:20,Masha Allah
1318284337725540000,19/10/20 20:14,Allah sanya Alkhairi ya Mal.
1318283909336100000,19/10/20 20:12,kowa ya Sai rariya episode labari mai dauke da darasi na rayuwa
1318283582473900000,19/10/20 20:11,Ko shakka babu
1318274667539500000,19/10/20 19:35,Ya kawo chanji ko ayimasa revolution
1318274472558920000,19/10/20 19:35,YADDA ZAKA GYARA VIDEON KA YAYI KYAU KO KA GYARASHI YA KOMA HD DA SAURANSU
1318269522961370000,19/10/20 19:15,Zidane coach din sa' amma realmadrid tafi qarfinsa
1318267932611430000,19/10/20 19:09,Masha allah
1318253096821310000,19/10/20 18:10,Muna fatan hakan
1318252703970190000,19/10/20 18:08,Adai bawa demokaradiyya dama tai aikinta ba kama karyaba
1318243250705220000,19/10/20 17:30,To kowa dai da rabonsa ubangiji yake halittarsa wani bazai karbi rabon wani ba
1318242986057230000,19/10/20 17:29,Allah yayi masa jagora
1318231518335160000,19/10/20 16:44,Hmmn!
1318224661294040000,19/10/20 16:17,Alhamdulillah. Munataya mal. Murnar Allah yataya ruko
1318216887470350000,19/10/20 15:46,hhhh wannan haka yake
1318202396980510000,19/10/20 14:48,Hmmm kaji yaro d rashin kunya
1318195475120620000,19/10/20 14:21,"Ko ba gargadi ba, To waye ya jawo koma mene ayiwa yan kasa abinda yakamata mana ."
1318189560237640000,19/10/20 13:57,Allah baya bacci ayidai mugani wataran wasune
1318186866961720000,19/10/20 13:46,Masha Allah
1318186789463540000,19/10/20 13:46,Akwai kiyama Ai wllh nasan karshe ace koto ta Kori karar Kuma tinda Naga jiya Dan iskan ya Tafi ab
1318185703231070000,19/10/20 13:42,Daman munsan za'a Rina Wai ansachi xanin mahaukachi. Inbabu Nan akwai kiyama
1318179043108410000,19/10/20 13:15,Ina ta ga wani zanin bare ma a yi maganar sauyi. Zanin kenan tilo
1318120976555690000,19/10/20 09:25,ai duka manufar dayace
1318063404712540000,19/10/20 05:36,Allah ya taya shi riko
1318037424564470000,19/10/20 03:53,Allah yata yashi riqo. Ameen...
1317978712630060000,18/10/20 23:59,ALLAH ya temaka ALLAH yabada ikon jagoranci
1317961816216060000,18/10/20 22:52,: Allah ya taya shi riko ya karawa malam lafiya da tsawon rai mai amfani Amin
1317958770333460000,18/10/20 22:40,Allah ya taya shi riko ya karawa malam lafiya da tsawon rai mai amfani Amin
1317956739040450000,18/10/20 22:32,Allah yataya ruko
1317952408010560000,18/10/20 22:15,"Masha Allah, Allah ya karawa malam lafia."
1317941186460640000,18/10/20 21:30,Allah yasa muga karshensa lfy
1317936982669120000,18/10/20 21:13,"don Allah ya zanyi na buntui wanda suka gabatar da shirin ""alu bale"" yanzu, ina da tambaya. . W"
1317933230172070000,18/10/20 20:59,Masha Allah
1317914517800710000,18/10/20 19:44,Masha Allah
1317904557339460000,18/10/20 19:05,Allah ya taya riko malam
1317904088365920000,18/10/20 19:03,"Masha Allah, Allah ya taya Shi riko an ajiye kwarya a gurbin ta"
1317896558122290000,18/10/20 18:33,MashaaAlllah! Allah ya taya shi riko
1317885583352530000,18/10/20 17:49,Allah ya taya shi riko
1317872179007120000,18/10/20 16:56,Allah yasauwake
1317775879322350000,18/10/20 10:33,APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA
1317775837001850000,18/10/20 10:33,kowa ya Sai rariya episode 1
1317740084620380000,18/10/20 08:11,wannan shine abinda muke ta buri me gidanta ya dubeme dashi.
1317732796438370000,18/10/20 07:42,Allah yasa munshiga a sa'a
1317714193341170000,18/10/20 06:28,Mun gaji da gafara sa ........ Allah dai ya tsare
1317702979999450000,18/10/20 05:44,Ga Allah dai muka dogara. Allah ya yaye mana wadannan musibu saboda annabi
1317591422544090000,17/10/20 22:20,Alhamdulillah Allah ya sadamu da alkairan dake ciki watan
1317591201042880000,17/10/20 22:19,Happy mauludin annabi nawa shumagaba Muhammadu ka huce kowa duk Mai kinka ya xama Wawa wllh mu sai da ga amina.s a w
1317583406033670000,17/10/20 21:48,Ai mu munsan ce a NAGERIA
1317582049096730000,17/10/20 21:43,Tayi mana Daidai Allah yasa mijinta yaji wannan korafi kuma a kawo gayar wannan ya nuna mana irin kishinta ga yankinta
1317547819243340000,17/10/20 19:27,Aikin bur! Wait inji tusa.
1317540190240580000,17/10/20 18:57,kowa ya Sai rariya episode 1
1317504247152390000,17/10/20 16:34,Allak yakawo mana sauki
1317471289892870000,17/10/20 14:23,Freedom yan kora masu tada husuma burinku kuci mutuncin mutane amma yakamata ku gane duk abinda ku
1317453994722270000,17/10/20 13:14,Badaidaibane
1317381099274800000,17/10/20 08:25,Allah yabawa dinma lfy kuma Allah ya kara kare mana garinmu dama Nigeria gava daga
1317360736214150000,17/10/20 07:04,Rashi sanin makomar zanga zanga ne ya jawo.
1317358758306130000,17/10/20 06:56,Wanda baya jihar kano ita ina ze iya saurara?
1317330388830850000,17/10/20 05:03,", ' . ."
1317328669858200000,17/10/20 04:56,To mudai fatanmu bawai yin zanga zanga ba Allah yasa su shugabanni su gani su kawo gyara
1317257075475570000,17/10/20 00:12,Au haba
1317229983891400000,16/10/20 22:24,A ai ba mamaki don su ma ai kutse su me wa yan- najeriya
1317196331849560000,16/10/20 20:10,APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA
1317196278615470000,16/10/20 20:10,APPLICATION ME MATUKAR HADARI ACIKIN AL'UMA WANDA YAKE RABA YAN MATA DA SAMARINSU KO MATAN AURE DA C
1317175253479710000,16/10/20 18:47,"Mu yawuce kawai bama sanshi, domin a FRANCE zakaga yana kwallo amma a man united baya sa jiki yana c"
1317171323735600000,16/10/20 18:31,Allah ya kyauta
1317163777033410000,16/10/20 18:01,Shine dai dai baba.
1320251166320640000,25/10/20 06:29,Ya katamat ayi hakan abune mai kyau
1320237519707930000,25/10/20 05:35,Hakan yayi
1319841438876770000,24/10/20 03:21,To katsina fa? Bamutane bane aka kasheko
1319769721106060000,23/10/20 22:36,"Gaskiyane ya kamata suji da abinda yake damunku a kasarku,kuma kusani alhamdu lillah baba buhari bays tso"
1319724161233830000,23/10/20 19:35,Allah Ya ba Biden nasara
1319720679609150000,23/10/20 19:21,Allah yaqara lfy yakawumana qarshan al amarin bakedayya
1319719381643960000,23/10/20 19:16,Alhmdlh kunyi daidai.. Thanks for that.
1319698600067280000,23/10/20 17:53,Gaba dai Gaba dai Nigeria Allah ya dafawa kasata.
1319649509950050000,23/10/20 14:38,Meya hadasu damu Suma suji da tasu matsalar Kuma sudena sakamana Baki a harkar kasarmu
1319640439776010000,23/10/20 14:02,Allah yasa zaman da sukeyi a kawomuna karshen matsalolin dake damun kasarmu musamman a Arewa
1319639683199110000,23/10/20 13:59,Allah ya bada mafita mafi alhkiri amiin
1319638514275840000,23/10/20 13:55,Suna da hankali kenan
1319638292179140000,23/10/20 13:54,Ba wai
1319637045896160000,23/10/20 13:49,Allah yayi masu jagoranci mai albarka.
1319636853058870000,23/10/20 13:48,Haka yake
1319636608510030000,23/10/20 13:47,Nima ina bayansu.
1319628114335600000,23/10/20 13:13,Zasuyi Allah wadai da kisan masu zanga-zanga amma banda kisan da 'yan bindiga sukayi ma mutane a arewacin kasar nan.
1319616616775170000,23/10/20 12:28,: Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi.
1319540287434300000,23/10/20 07:24,"Dan Allah Suyi mana Shiru, Sumasu Zanga Zangar Basu Suka fara taba Mutane da kayan Gwamnati ba, Meyasa ba"
1319392535295440000,22/10/20 21:37,Nan kuka fi kauri su kuma masu lalata kadarori da one dukiyar jama'a fa me kuke a kansu??
1319381859650950000,22/10/20 20:55,Munafukace
1319381555060580000,22/10/20 20:54,Ina ruwanku?
1319379894703430000,22/10/20 20:47,Amma me ta ce akan Yan ta'addan masu zanga zanga ? Amurka munafukai me algungumai
1319348733113450000,22/10/20 18:43,"Karya suke,rane dasuka fara kuma rane akasa curve,makaryata ba'ayi wani kowneki ba ana zanga zanga ba"
1319320229512700000,22/10/20 16:50,"Kuma kuji da abibda yake damunku, kun iya kashe baqaqen fata a qasarku, amma kun iya sa ido awata qasar. Chan da matsalarku"
1319316634008460000,22/10/20 16:36,Muma yan nigeria munyi Allah wadai daduk wani mai goyon bayan ta addanchi
1319313832230130000,22/10/20 16:25,Suyi Allah wadai da rashin hankalin da aka nuna mana
1319312404333950000,22/10/20 16:19,To Ya Tayi da Nata Kisan Bakaken Kuma? Uwar Makirce November Nana Tafe Kuwa
1319312040708680000,22/10/20 16:17,Gutsun uwassu daga nan har Warshinton DC
1319311578060170000,22/10/20 16:16,Daga baya kenan tacigaba da allah wadai din
1319311301546510000,22/10/20 16:15,Sunci uwarsu
1319294548669910000,22/10/20 15:08,Wannan aikin banzane mahaukata kawai.
1319292522812690000,22/10/20 15:00,Maganar Gwamnati tayi magana Akan kashe Yan zanga zanga bashi bane mufuta! Al'ummar Nigeria suna cikin mu
1319284979675710000,22/10/20 14:30,"Ba ku san fadan gaskiya. Ku fadawa duniya cewa sun lalata JA'IZ BANK, saboda yana tafiya kan tsarin musul"
1319280634808860000,22/10/20 14:13,Zanga zanga Kabilace ce kawai .katsina zamfara sokoto kebbi Mutun nawa ? Yan bindiga suka kashe balle
1319279776754860000,22/10/20 14:09,To ai baikamata suce ba saisuce Suke so
1319279106584790000,22/10/20 14:07,"Matasa kada mu bari ayi amfani da mu wajen rusa kasar mu, don biyan bukatun siyasar wadan da basa nufin m"
1319278728015350000,22/10/20 14:05,Allah shikiyaye gaba ameen
1319278209678990000,22/10/20 14:03,Kuma ya takaita
1319278157229220000,22/10/20 14:03,Allah yatsare
1319276684789520000,22/10/20 13:57,Shin kome ye ne matakin dagwamnatin Nigeria zata dauka akan mutanen zamfara da bandits suka hallaka jiya laraba har su ?
1319276412881150000,22/10/20 13:56,"Masha Allah,Allah Ya Kara Hadakansu"
1319275705092340000,22/10/20 13:53,Wannan ai dan bancin mulki akai mana a Nigeria shin ba sa duna irin ai ka aika da a kemana a
1319230766958730000,22/10/20 10:54,"Allah sarki shugaba jujine zagi ta da hankali bazaisa bukatun yan kasa su biyaba, ba muna kare shugaba bu"
1319191142639010000,22/10/20 08:17,Katon banza. Jahili kawai. Jaki.
1319161649681650000,22/10/20 06:20,: Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi.
1319146609880560000,22/10/20 05:20,meyer Kumar gare sa? Shin a hausa sa ne ko shi? Ku saurari wakilin ku da ya kai labarin ziyaran sarkin za 8
1319028460531160000,21/10/20 21:31,Allah sa sun saka ido kuma akan barnar da musu zanga-zangar sukeyi.
1319017187944910000,21/10/20 20:46,Muma muna saka ido kan chin zarafin da akeyi wa yan zanga zanga a amurka da kuma bakake.
1319004593062350000,21/10/20 19:56,: Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi.
1318990252745390000,21/10/20 18:59,Allah ya kyauta.
1318977622286660000,21/10/20 18:09,Fatan alheri
1318976732398060000,21/10/20 18:05,Gaskiya dae
1318964800676890000,21/10/20 17:18,Ko kunsan irin satar da masu zanzanga kema jama a garuruwan da abin ke faruwa meyasa baku baiyana taba
1318954770720300000,21/10/20 16:38,Allah ka ceto kasar mu daga rushewa
1318954001677820000,21/10/20 16:35,Allah ya sauwake
1318952889944020000,21/10/20 16:30,Sha sha sha! Allah ya tsine mohammadu Buhari
1318952182796910000,21/10/20 16:27,"""An ona dai"""
1318951265397820000,21/10/20 16:24,Kaga aiki jahilai
1318950797099600000,21/10/20 16:22,Abaya basu sa ido akan kashe kashe dakuma garkuwa da mutane da akeyi a arewacin nigeriyaba sai yanzu Allah shi kyauta
1318950758084120000,21/10/20 16:22,Allah ya kyauta
1318950458703160000,21/10/20 16:21,Yakamata duk wani tan dada zaune tsaye ahukuntashi don wannan zanga zangar tasu da manufa sukeyi
1318950397994770000,21/10/20 16:20,Lokacin da kukaci zarafin Yan Amurka waye ya saka muku Ido???
1318949962126950000,21/10/20 16:19,Su sukajawa kansu zaman lafiya yafi komai dadi
1318949173706850000,21/10/20 16:16,kusa harda hancima inkun iya. Nonsense
1318948121855010000,21/10/20 16:11,Ba wani zanga zanga masu ta da fitana a kasa dai
1318948051877290000,21/10/20 16:11,Su kuma masu zanga zangar abinda sukeyi wa mutanen gari wayake saka ido akansu
1318947812906850000,21/10/20 16:10,Yaushe zasu fara sa idon Kan kashe Yan shi'a da gwamnatin keyi.
1318947514872120000,21/10/20 16:09,Ubansu yaci uwatar
1318947382470510000,21/10/20 16:08,"Sai suyi ta sakawa, Allah ya fisu"
1318592656512080000,20/10/20 16:39,aminu gamawa
1318246942099510000,19/10/20 17:45,Allah yacigaba da tonamusu asiri
1317221560093210000,16/10/20 21:51,A kwaye lauje cikin nadi
1317168594036300000,16/10/20 18:20,Allah yakara daukaka ku voa
1320268885355090000,25/10/20 07:40,Alhamdulillah Allah ya tabbatar mana da zaman lpy a jiharmu dama kasa baki daya.
1320209338628250000,25/10/20 03:43,Ai dama kanu mutumin banza ne
1320155027244240000,25/10/20 00:07,"As we are saying ""in yasha wuta tun yaushe gubar zai wanke kuma aci"""
1320141046651700000,24/10/20 23:12,Gubarma wani ya nema ya rasa... karamar cuta bata kashe Dan Nigeria..
1320099659243810000,24/10/20 20:27,Allah yakiyaye
1320085228736650000,24/10/20 19:30,Alhamdulillah! Ma shaa Allah!
1320080141368910000,24/10/20 19:10,Ba matsala zasu tantance idan sun kai gida
1320080083898540000,24/10/20 19:09,A ina kenan
1320077208975740000,24/10/20 18:58,lallai harkas ta samu
1320076531859970000,24/10/20 18:55,Masha Allah
1320054067247420000,24/10/20 17:26,kaji karya ai nan bablagos bane kuma tsohon hotone wlh
1320040439471290000,24/10/20 16:32,Kaga wannan yazama gani ga wane ya ishi wane tsoran Allah .sama dai muslims
1320038644447690000,24/10/20 16:25,Haka muke son ji cewa an hukunta duk wanda zai taba mana wanda mukafi so kuma mukafi fifitawa samada 0
1320011070648570000,24/10/20 14:35,Da hakan yafi
1320008771666610000,24/10/20 14:26,Allah ya tsaremu da shedannu
1319985631515140000,24/10/20 12:54,": Da ma yunwa da fatara KE damun mutane, an dai fake ne da da ma aka ce"
1319985390821040000,24/10/20 12:53,"Da ma yunwa da fatara KE damun mutane, an dai fake ne da da ma aka ce"
1319983014210920000,24/10/20 12:44,An zo wurin
1319967110051860000,24/10/20 11:40,Allah yakiyaye mu
1319947836725910000,24/10/20 10:24,Wani abu sai dan arewa
1319947685110190000,24/10/20 10:23,Allah yajiqansa
1319942244644900000,24/10/20 10:02,Allah Ubangiji yajikanshl da Rahama
1319939955288850000,24/10/20 09:53,Masha Allah antaimakeshi
